Tweet_Text,Label,user_name
qaanoon naam ki be koi cheez hoti ha madam agar you aurat ko problem ha apnay husband okay fur karwaaeeey court say apni protection ki appeal karay aesi mard ko jab police court ki taraf say ddandda jaaey ga fine kind awareness required woman,0,1st_Amdnt
aap aalu i samosa ki bajay likhain bhinddi,0,YousufzaiAyesha
pilaai hai ki nazar saaey tu ny okay mujhay apni khabar nahi hai,0,Aliraza15441679
mujhay tasaliyan mat mujhay follow karo,0,DiarioLaGaceta
officer hokay yih hottness upload karna barri bat ha,0,mr_mmk_
phir hod bahan bhaai hon hi donon college okay hamaaray anatomy ki stage send ups,0,CNNEE
isnt wrong correct im wrong far know word randdi mean prostitute widow dialect scene idk nowhere near slut also translation hindi slut whatever behavioural aspect associated word,2,Rose50Prity
aap you larrki ki baat karna chaahtay hain jisnay apni marzi say shaadi ki yih baat bhi sach kay zbrdti bhi hota laikin politics support ismain koi nahi wajh say jam imraan khaan action utthaata use yahoodi ka agent boltay hain main phir kahta hon maira bhi best freind hindu,1,AltaFachaUy
watan watan mairay aaba tu,0,DrBilalThought
na ho khush raho aap boltay raho,0,MarDGamero
relative beta thorri taraqqi varakki karo sah lo gay aap taaliyaan bajti rehni chaaheeey,0,schaudhry_11
sikha hi na dain kaheen,0,AvanzaPaisOfi
seerat un nabi conference with,0,LoveBegetsLuv
please explain lahore ahmadiyya movement propagation islam breakaway faction diverging view common ahmedi belief ghulaam ahmad wa prophet,4,LaraCaldern5
achchha daikh lay sawaab milaiga,0,TReporta
maennay ussay kaha tha okay maanyn gy yih uskay problem nah usnay jaatay hoey yihi kaha okay mujhay whin waps jana hai jhn say ie thi usi okay father aap bahut achchhi hain magar nah rahna chaatti aapkay saath ab yih usnay sal guzrny okay bad kaha yih zulm hai,0,Ishaq8Farah
chor diya ny karachi,2,elsbtmar
ary ko bad man thanks krnasbse pahlay khuda kay leeey wuhan xiachan ki city man maujood pakistani student ko nikaalo wahn sewo baychaaray bar bar video bana kar bahak maang rahay hain tum log sakoon say baetthay ho,0,Cute_boy_000
yih mat karo aunty warnah jinnaah ki nehru aur gaandhi kay saath wali photo bhi hai aur zaakir naik kay saath diggy raja ki bhi hai aik baar see check hi kar lo,0,MLKJamshaid
ratt dramatic run deep family rest peace beloved cousin sakoon waesay bhi sirf qabr main hai,0,hayaFoxroad
jaesay week main aik holiday hota hai kash week main aik working day hota,0,H0o0oHy
one chemistry waalay sir yih mdcat ka multiplechoicequestion hai,0,imNabeelAlikhan
thorra sastay dikhaaya ja raha hai,0,marianairiarte
shukr manaaoon shukriyah ada karo yahoodi labi israel ka jinhon any aaj selected ko select kar okay pakistan per azaab muslat karnay bhaij diya,1,FunFact67295492
daikhain zara baywaqoof ko issay allaah okay system par bharosa nahi khud screenshot lay kar you khuda okay leeey rakh raha hai jo poori dunya ka nizaam chala raha hai ahmaq insaan kya yih sab allaah okay paas mahfooz nahi hoga wuh aapkay screenshots par qiyaamat ko adaalat lgayega kya,0,julioinsadji
soch to ghalat saabit ho gai naww okay mahabbat sab saaey barra dukh nahi liya,0,SheR_Ryyy
jab aurat ka rape ho husband maarta ho abuse kya jay tab koi mard nahi bolta jab aik koi larrki izzat okay saath kamaanay jaati h tab mard usay kamaanay nahi daita ham girl raat ko baahir nahi nikal sakti maardo ki wajh say khud ko insaan bana lo hamain be march ki zaroorat nai,3,TorresErwerle
mujhay pata hai konhai wuh celeb ha,0,TMItalks
tum ny daikha mujhay kabhi kisi ko troll kartay hoey,0,SuperLonday
dani kisi aur challenge kar,0,Asadjoya6
bin rishton kay jo ajnabi apnaay hojataay hain kabhi kabhi without khoon kay rishton saaey barray hojaaty hain,0,IamShzb
ratt get impressed dumb thing e ji university main aik banda haath say akhrott torr laita hai jitna bhi sakht ho ab jo bhi,2,IamsajalaIi
maennay koi dhamki nahi di be possibility bataai thi okay aesa ho sakta tha hoa nahi na,0,Catlux2
mujhay be koi chayea because khud bajay sota ho,0,chorni766
reply dy okay kaun sa barra aehsaan kar diya main ny,0,Asocejuprc
shukriyah ahsan par merry okay e hn ab okay karnay hain,0,armandovillotae
oo bhaai tu retired hogaya na kyoon ghyn chod raha hai baetth kay ludo khail na ghar pae cricket ki bahan kar ball ball kar kay,2,politicomx
tu khudi aagai,0,emilianogullo
maennay bhi sabko miss kya bahut,0,engrZahoorHaya2
achchha agar mujh say koi ghalati hoey h sorry,0,magaimee_
allaah kareem ham pae rahm farmaaeeey,0,QUACKSPRE3N
munh say moongfalli ni toot rahi aur tashreef say akhrott todne ka khwaab hai,2,leonxxxiii
aur one thing also exposed kashmeera kay siddharth shukla any shehnaaz ko kabhi safe nahi kya usnay hamaishah taira saath diya hai matlab caller week kay baateein sab jhootti aur ab prove be ho gaya hai sana real hai,0,chicIemiro
dikho kaun aaya welcome aapi itnay time bad aap ki entry mairi notification main bahar gai thankyou much,0,girImuse
kal ho ga match abi nai,0,MalthusGamba
okay kam saaey kam ghusl garm paani saaey ho ga sardi,0,hjaceituno
abba ko patta hota sab chhupaanay ka faaidah ni tha,0,fearlessam25
ghussah karna ki kya baat ha main na kaha tha qalander win today itna kaafi ha tum logon ka liyee,0,RubyMor72634297
aakhir kar pahlay celeb ny hi follow kya tujhay,0,hiperfalcon
mashwani sab simt ko chhorrain aap citizen portal aur cm complaint cell ka follow lain aadhi aabaadi okay problem solve kar lain gy,0,casper_sl
petitioner general bajwacome originally idea pakistan wa brainchild ahmedi muslim sir zafar_ul_laah khaan wa stolen away convert shia muslim mister jinnaah founder,4,MapleSquidge
maira jism mairi marzi slogan lagaanay wali khwaateen sirf socho okay you are muslim nd you live islamic republic speakout your right rape early marriage fr aurat march mainly consider your nudity your right noth matter march,3,LameExcuses_
using resource today world religion class studying hijra community india examine internal diversity hinduism great day,3,surkhposch
oopar waala sab daikhta hai tum insaaf na karo without khud kar daiga,0,KhanMisbah22
nahi main poochha hai okay yih log jo be kartay hain without ttheek laikin awaam okay leeey wabhaljaisa okay anp waalay election say pahlay kaafir ab okay bhaai jab imraan any maulaana sab ko think senat ka vote diya tab imraan khaan farishta ab maulaana sab okay siyaasat hatam tu yahoodi agent,4,HamzaUzair5
bhaai na miyaan shab any apni jeeb say lagaaey paesay na patti waalay lagain gy yih ham jaesi awaam okay hn jo loott mar say bach jaatay hn,0,MianNadirJamil
sab ka kattay ga aesi rona ha,0,Naqsh_NY
allaah pak aapki har mushkil aasaan farmaaeeey hamaari dua ha allaah pak bahut jald aapko case say barri kar daiga,0,Brown_n_Bitter
hasan ki tab tu lay aaey ab tairi aankhain na mar ddalay ab,2,Mitchum08624797
burger bruh,0,AteeqKh01613873
ratt baap mass come action genre one defeat,2,Ham_madby
saheeh chashma laga hai tendua aur sooar farq nai pata,0,ChannFaqeer
jab bore hota hoon na aesay hi ulttay lifz likhta hoon,0,Hardy847
na aehl tareen ko jo support karay without dna kara lay,0,manithebest7
yih inform naey be karay gy main tab be kar dugi help donot worry,0,Ivan_Cuyabro
laazimi nahi okay har sharaab peenay waala yihi socho okay ab aurat use bagier kaprron okay hi nazar aaey baqol aap okay sharaab dhot without aurat march ki bat kar raha hai without apnay hosh kho okay be aurat ko izzat dainay ki bat kar raha hai aap hosh ho okay be aurat ko izzat hone ko kah rahay hai saeyyid be ho okay,0,DECOSHIPPOCRAT1
aray apas main decide karlo dm main mairi notice na bajaana,0,Manahil42946239
kun tumhaaray dil kay neechay akhrott lattak rahay hain,2,fulltosspk
farz bhi tu ni ho ra na ham say haha bilaawal ka postmeridiem banana tu bahut dhor ki baat ha,0,NachoRgz
bhaai tujh rok bhi kaun raha hi ja zara jaldi ja na,0,FaisalN33527976
friend saaey baat chhupaanay ki koshish,0,theimranalikhan
kaash main aesa kar pata,0,Malanghun_yarr
hamaari qeeemat ka aapko abhi pata kya hai,0,hahahahasan_
listen sing bol na zara,0,dealarentina
phir agli dafa treef kaun karay ga,0,Jennifernutris
tumhain ghusa ana achchha thats,0,juanBravoBaena
sir shokh nahi poetry ka be aesay hi tweetless hota karta hu,0,pirriyatina
kabhi nahi view point think parent hi without insaan jo aapki chhotti effort ko be appreciate kartay shaayad kabhi without eesa pretend kartay okay ham kuchh kartay nahi motivate you,0,ngc001100
poll main mahira ka naam mat rakhna,0,FabricioVive2_0
main aksar kahta hn aapkay naseeb ka time aapko mil hi jana force kar okay bat karnay ka koi faaidah nah,0,jkmygrm
selfpity ki bhi ghalat aadat lag gaai hai mujhay ive gained last year,0,SevillaFC_Fem
kabhi bowling karaatay hoey kisi batsman saaey dar laga hi,0,domingo_paez
film maker ko maraasi kahna band karo,0,Elmagnate7031
ddaro you din say jab maardo any apnay huqooq okay leeey aawaaz uttha li bachpan say lay kar ab tak hamaishah girl honor mila ha ghalati chaaheeey larrki ki ho ddaantt phir be larrkay parrti ha pakistan aurat ko bahut izzat mili ha siwaaey kuchh sick mind logo okay,1,fdlo_s
ratt agar aapkay leeey worst year hai ttoh ho sakta hai kisi okay leeey best year ho ab tak,0,HayaRizvia69
bhaai jaan musalmaan came talking political party gaandhi ji ki killing say kaun say musalmaan ka sambandh hai maulaana saahib apna agenda ghusaane ki koshish na keejeeey,0,Nacionalissta
kidhar aap aao na,0,Hans2412
saari raat jaagti na,0,OxideGallium
kaun sa group hi,0,wvgazettemail
saara din kaam kar okay time barri neend aati hai,0,rizwanu09838422
ratt sab kuchh milay ga mairi jan,0,Pakista60835038
box ko lock kar,0,the_AhmadFarooq
expire hogi sab ny rona,0,TMItalks
jo ko hoga you match ka squad share kar dyein,0,abdullaholism
e yahoodi hukoomat appil karna koi faaidah nahi,1,AhmedRaaes2012
called charsi tikka,2,ThiagoO02251916
bare piyaaray abu hain aapkay maashaaallaah,0,ThisisReyan
fazl_u_ rahmaan mahmood khaan still container get angry call you akhrott,2,Pakista60835038
allaah ka gunghar banda jo allaah say har waqt magfart ka talabgaar hai,0,FlySlips
afsaanah bana okay bhool na jana deewaanah bana kay bhool na jana,0,Dr_Maria_Jones
dhanya kay king ham hain jaesa ham kahaingay waesay hi dunya karaigi chaleeey yih india ki jo medium hai jo india kay anchor hai unko bahar say funding hoti hai ussay funding yahoodi kartay hain aur india ki help yahoo hi kartay hain aur ussay char guna jyada hamain chaaheeey,1,civilianabc
hatta tha pahlay newbie banda samajha raha tumhain ajeeb bt ha your,0,RLonday
moong phali are akhrott khaaya karo,2,aizazahmad8
poblem randdi bhadwi joke format one either two two job spectrum mutually exclusive sex worker posse autonomy body unfortunately werent pimped trafficking would decrease,2,ghalib_admirer
dhiyaan saaey kaheen aurat march wali na ttakkar jaaey,0,Kazim_Abidi
ab bhanaa jo mil gaya hn saath nibhaana seekho kisi ka saath aesay mat karna,0,Mavourick326
sirf tauheed kaafi hai kya tauheed per yahoodi nasraani christian bhi hai inkay nazdeek bhi allaah sirf aur sirf aik hi hai risaalat gadbad hain yih log,1,HananBaloch8
nahi software mat change karain alt control dlt,0,haleemmayo
kyoon kay maira comsats be ho jiya tha bhaai nay ni aanay dyea laikin without khud be gcuf say phaarra hai,0,IglesiasJulio87
punjabi aagay kya bataaoon pata e hoga aapko shakl hai double wali single forever alone,1,mdudechadematz
maira tooth araha without jo barri ho kar ata uski wajh saaey pooray mouth ka bera ghrk hoa prra,0,pachoazuero
bhaai ub aapko main say mile hay congratulation,0,SocialDmocrata_
adaalat ny di ha par amal pairra hukoomat ny karna ha na aap jaesay log gali father kachra phaink kar khattttay ho hukoomat uttha lay ji darasal aap jaesa kachra saaf karnay ki zaroorat ha jo kisi ko bhi yahoodi bana daiti ha get education stop writing tweet thing donot understand,1,MarySainz4
karo bahan karo kes ki himmat okay shairni okay munh main haath ddalay,2,MlindaRobert
alcohol drinking prohibited islam jo alcohol drinking jo kartay ha un par secondly aap apnay television drama par alcohol drinking daikhtay ha you okay barray kuchh bolay gay like maray father tum ho muqaddar etcetera,0,europapress
main ny tumhain ghussah ttoh nahi kya main ny kaha okay main ab tumhain kya kahoon jab mairi apni dost ny aesay kya,0,GuapoRagnar
to phir to aap pae yih theory apply nahi hota na simply didnt invest time character thats okay thats choice lifestyle bad one either however like investing time emotion people always rewarding,0,meme_montero
yih lay dil,0,CathyJuvinao
yih bas bura waqat hai jab achchha waqat aaeiga tumhain without yad bhi nah hoga,0,mercheli
be ab har koi mairi tarh shareef thorri na hota,0,11haya15
bhaai ham bhi aap saaey love kartay hain one word hamaaray leeey,0,yosoy767
tum socha karo na phir,0,emrullahemre_
get father enter university onu ny gate per rok laina,0,Ali_qasim14
nai jo dil khud ttoottay hon unhain pata hota h kitna dard hota h ttoottnay ka without auron ka ni torra kartay,0,rockstar_intown
thorri sharm you waqt yaad kyoon ni ae jab bilaawal wa supporting march rant antiqadyani namoos e risaalat anti islam yahoodi agent postmeridiem hypocrisy prevalent journalism donot even hide anymore,1,iamtayyab37
haha yih aap any khud ko dm kya na,0,aqeelmurshad
try try untill succeed bachpan main parra naey tha,0,omarali50
marnay say pahlay banda aesay sochta ha sakoon reeh bayta abhi kisi din tumhaari dorm jana ha zombie na,0,Get__Rekt69
izlamic repabelic bakistan what is heppining beleefz scared cat to yahoodi saazish say kaesay larain gy yih billi yahoodi agent hai okay owner ka qatl jaaiz hai allaah hu akbar,1,Junaidtweets99
nahhhhhhhhhhhhhiiiii nahi mujhay koi jaldi nahi hai,0,londayBaaz420
yih kuin,0,anislhr1
udne laga kyoon man baawla aaya kahan say yih hausalah,0,tedhasuroor
logon ko bolnay khud without karo jo khud ko ttheek lagay,0,fitzisboss1
yihi jo baat hoi ha ary ka,0,AsadAli87336034
kaunsa doctor father lay okay gaey thi,0,wagonR1328
liter per pooray kay buchat,0,ImUmerSohail
sab naalaaiq log yihi kahtay haan,0,Moeedspeaks
please clear use single double aa st february say pahlay clear karo please way shehnaz yih correct hai shehnaaz yih use kartay hain mostly sab yih we confuse rahtay hain,0,ImranGi48502834
aap any apnay point view bata diya ab sab any jo karna hai unko karnay muft ki behs main kya hai,0,ikramkh01073555
deserve date donon main say hain,0,veryMAKguy
your issb din ka hota hoor ki,0,ok_beaa
haveeli ki rangeenian daikhnay ko bhi milain ji ya sirf chong chon ka murabba ho ga,0,RLonday
family kisi bachay any st position lay li azaab ham jaesay mediocre bachchon pae aajaata hai,0,petche64
ajeeb city hai yih be har jaga say pringles ka pata karwa liya nai mil ray,0,auxtermoelec
darawani tasweer tumhaaray jaesay secular bhi hai jo badi jaldi kisi result pae pahunch jaatay hain,0,CristianGarrix_
falasteen kya hok raha ha kashmir kya hu raha ha barma kya hu raha ha sab ko pata ha ahem musalmaan allmi adalato okay neechay baetthay baan insaaf okay liya allmi adalto kin haan yahoodi un sa insaaf okay talabgaar ho,1,HayaJohni
waesay quraan pak hi kaafi haiaur aik book hai misaali aurat written maulaana zulfaqaar ahmad naqshbandi shab yih writer hain google saaey pdf download karlain,0,ferbelaunzaran
ham paani ka aik aik qatrah bacha kar agriculture ko frog day rahay hn,3,Maraca2
haha ba daikh lain,0,martamarco__
bachay aap okay din nazdeek aaein hai naah,0,haya0087
kaafi costly hoga na,0,ShadowMonarch23
ahem logon any daikha jab sab pahlay ttoh fr ab e baat ko mat lay okay aayo please pahlay hi bahut hlchl chal rahi h sana ki life thank,0,Doct_Tricornio
iska jawaab hoga aurat okay khaana garm kar okay bistar na garm karnay par shauhar ny qatl kar diya ahem nonsense beebi jin alfaaz okay dual ghaer akhlaaqi meaning hon unka istaemaal ni kya kartay agar mazaaq ni bnwana apna haerat h itni si aql be ni seekh sky tum itna parrh likh okay be,0,CarlosSinPelos1
ji lay tairay inbox ka message hai ji,0,52municipios
aagay ja kar daikhna main kaam aaoonga,0,maherediadiaz
aik din kuchh nahi ho sakta,0,PartidoPSUV
allaah pak aapki ezaat chaadar ki haq fazat karay ameen,0,politicaestereo
lolzz ya akhrott topic ham atleast main discuss nahi karna waala least,2,totalcristiano
achchha banda hai dear aaliya rasheed laikin paesay job okay lie tareef zaroori hai na aagay psl be raha hai warnah medium department kitnay achchhi kaam kar raha hai sub ko pata,0,Bewafa_Hun
mujhay e leeey yih laga okay shaayad usay bura lagta ha maira aap saaey baat karna,0,londayBaaz420
koi shak nahi allaah aapki har jaaiz hajaat poori farmaaeeey ameen,0,NaseeruddinHas1
madam jism allaah ka you nay banaaya khoobsoorati say without khud quraan may kahta ha yes ibaadat okay leeey ha yes woman kahtay ha okay apna khaana khud garm karo tumhaara khaana garm kar diya ab buster khud garm karo,1,londayBaaz420
chal dil mairay chor yih phairay yih dunya jhootti log looteray,2,hellolanemoore
reply chayea tha mujhay,0,Rockee567
ab khail jamay ga best,0,londayBaaz420
donon shair naasir butt aap bhaag okay london bill chhupay wa hn,0,HaajiAsad111
life showbusiness sab ki aesi picture hoti hain waqt kay saath saath maturity aati hai donot call paesa aur shuhrat,0,IrfanBu71542065
